mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_model__max_depth,param_model__min_samples_leaf,param_model__min_samples_split,param_model__n_estimators,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,mean_test_score,std_test_score,rank_test_score,split0_train_score,split1_train_score,split2_train_score,split3_train_score,split4_train_score,mean_train_score,std_train_score,strategy
0.3819112777709961,0.026596165791073042,0.016545724868774415,0.003839249028138951,5,1,2,200,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.6129032258064516,0.6885245901639344,0.7213114754098361,0.7142857142857143,0.6885245901639344,0.6851099191659742,0.03846792486555855,2,0.963963963963964,0.981651376146789,0.9683257918552036,0.9596412556053812,0.9515418502202643,0.9650248475583204,0.009992371487178051,SMA20_50_C2
0.185302209854126,0.01206816387606954,0.010867071151733399,0.005819520168970502,5,1,5,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6229508196721312,0.65625,0.7213114754098361,0.6785714285714286,0.6666666666666666,0.6691500780640125,0.031989135782757194,14,0.9464285714285714,0.9596412556053812,0.9511111111111111,0.9375,0.9432314410480349,0.9475824758386195,0.007480437881866066,SMA20_50_C2
0.35907535552978515,0.04072851783591257,0.01245737075805664,0.0006557973005093586,5,1,5,200,"{'model__max_depth': 5, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6229508196721312,0.6774193548387096,0.7213114754098361,0.6666666666666666,0.6440677966101694,0.6664832226395025,0.03323639984483077,15,0.9380530973451328,0.9727272727272728,0.963963963963964,0.9422222222222222,0.9391304347826087,0.9512193982082401,0.014321007740211002,SMA20_50_C2
0.18660187721252441,0.011319058353171789,0.010740518569946289,0.0024366409018062936,5,2,2,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6333333333333333,0.676923076923077,0.7333333333333333,0.6666666666666666,0.6666666666666666,0.6753846153846153,0.032498419523599706,5,0.9333333333333333,0.9636363636363636,0.9553571428571429,0.9333333333333333,0.9264069264069265,0.94241341991342,0.014415665665436684,SMA20_50_C2
0.35927739143371584,0.03803529135342342,0.01512446403503418,0.0039417109772470664,5,2,2,200,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.5901639344262295,0.6984126984126984,0.7213114754098361,0.6909090909090909,0.6666666666666666,0.6734927731649043,0.045169127018291844,8,0.9464285714285714,0.981651376146789,0.9683257918552036,0.9411764705882353,0.9432314410480349,0.9561627302133668,0.016026048822460066,SMA20_50_C2
0.18548169136047363,0.021018974374620043,0.0087615966796875,0.0008081325444040915,5,2,5,100,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6333333333333333,0.676923076923077,0.7213114754098361,0.6785714285714286,0.6885245901639344,0.6797327808803219,0.02817174349392151,4,0.9375,0.9683257918552036,0.9511111111111111,0.9375,0.9344978165938864,0.9457869439120403,0.01265810173269903,SMA20_50_C2
0.3968313217163086,0.043434653468460836,0.016397953033447266,0.005565295347853119,5,2,5,200,"{'model__max_depth': 5, 'model__min_samples_leaf': 2, 'model__min_samples_split': 5, 'model__n_estimators': 200}",0.6129032258064516,0.71875,0.7213114754098361,0.6909090909090909,0.6666666666666666,0.682108091758409,0.039961840287075716,3,0.933920704845815,0.9727272727272728,0.9511111111111111,0.9369369369369369,0.9473684210526315,0.9484128893347534,0.013720651946635538,SMA20_50_C2
0.2061525821685791,0.01406718877042979,0.008220529556274414,0.0013459808375576158,10,1,2,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 100}",0.6461538461538462,0.6451612903225806,0.6666666666666666,0.6415094339622641,0.6296296296296297,0.6458241733469975,0.011965265128830165,22,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.4028144836425781,0.0437844733450632,0.01648268699645996,0.0059934214794221405,10,1,2,200,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 2, 'model__n_estimators': 200}",0.625,0.6557377049180327,0.6666666666666666,0.6666666666666666,0.6071428571428571,0.6442427790788445,0.02401867416609243,23,1.0,1.0,1.0,1.0,1.0,1.0,0.0,SMA20_50_C2
0.2170400619506836,0.04562955554925771,0.00970911979675293,0.0020758913703460983,10,1,5,100,"{'model__max_depth': 10, 'model__min_samples_leaf': 1, 'model__min_samples_split': 5, 'model__n_estimators': 100}",0.6229508196721312,0.6774193548387096,0.711864406779661,0.6545454545454545,0.6428571428571429,0.6619274357386199,0.030564839116453826,18,0.9953488372093023,1.0,1.0,1.0,1.0,0.9990697674418605,0.0018604651162790642,SMA20_50_C2
